,SMILES,STABILITY_SCORE,CHEMBL_ID
815,Clc1ccc2cc(ccc2c1)S(=O)(=O)N[C@H]1CCCN(CC(=O)N2C[C@@H]3C[C@H](C2)C2=CC=CC(=O)N2C3)C1=O,0.0,CHEMBL1923468
822,Cc1nccn1-c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,0.4,CHEMBL1222499
823,CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1ccc(cc1)C(=O)N1CCOCC1,1.7,CHEMBL3120297
824,CC(C)N\C(Nc1ccc(Cl)c(Cl)c1)=N/c1ncc[nH]1,1.0,CHEMBL1828774
826,CCc1cc(CC)nc(OCCCn2c3CCCC(=O)c3c3cc(ccc23)-c2nc(C)no2)n1,0.1,CHEMBL2179485
828,CC(C)(C)[C@@H](CO)NC(=O)N1C(=O)N(CCN2CCOCC2)c2ccccc12,0.1,CHEMBL522527
834,Nc1ncccc1-c1nc2cc(cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1)-c1cccnc1,0.5,CHEMBL2177831
842,Nc1ncccc1-c1nc2cccnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,1.0,CHEMBL2177819
847,O[C@H]1CCCC[C@@H]1NC(=O)N1C(=O)N(CCN2CCOCC2)c2ccccc12,0.7,CHEMBL494564
859,Clc1ccc2c(NCCNCc3cnccc3Cl)ccnc2c1,0.2,CHEMBL2402782
868,COc1cccc(CN(C2CC2)C(=O)c2cc3ccc(nc3[nH]2)-c2cn[nH]c2)c1,0.5,CHEMBL1922043
876,CC(C)CCN1N=C(CC2=CCCC2)C(O)=C(C1=O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,0.1,CHEMBL262065
880,CC(=O)Nc1ccc(cc1)C(=O)N[C@@H](C1CCCCC1)c1cn(nn1)C1(CC1)C#N,1.4,CHEMBL2207592
881,CC(C)CCN1N=C(c2cccs2)C(O)=C(C2=NS(=O)(=O)c3cc(ccc3N2)N(C)S(C)(=O)=O)C1=O,0.5,CHEMBL401595
890,CC(C)CS(=O)(=O)N(C)CCCCN1CCN(CC1)c1cccc(NC(C)=O)c1,0.8,CHEMBL207478
899,CC(=O)N1CC2CC(C1)CN(C2)C(=O)CN1CCC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,0.0,CHEMBL1923469
901,CC(C)N\C(Nc1ccc(Cl)c(Cl)c1)=N/c1nccn1C(C)(C)C,0.8,CHEMBL1828767
902,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(CCCNC(=S)NCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O,2.0,CHEMBL1774583
914,CC(=O)N1CCN2CCCc3c(C)c4c(CC(C)(C)CC4=O)n3-c3ccc(C(N)=O)c(NC[C@H]2C1)c3,0.2,CHEMBL1779535
919,COc1cc(N2CCN(CC2)C2CCN(CC2)c2cccc3c(C)cc(C)nc23)c2ncccc2c1,0.0,CHEMBL1096155
920,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)NC1(CC1)C(F)(F)F,1.9,CHEMBL2386144
922,NCc1cc(no1)-c1cccnc1,6.7,CHEMBL217125
923,CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(cc3)C(F)(F)F)ccc2n1C)c1ccccc1,6.2,CHEMBL410414
930,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)C(=NN(CCC2CC2)C1=O)c1ccsc1,0.5,CHEMBL259995
939,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)c2cccn2N(Cc2ccc(F)cc2)C1=O,1.0,CHEMBL404663
950,Nc1ccc(Oc2ccc(cc2)S(=O)(=O)CC2CS2)cc1,1.0,CHEMBL1834422
952,Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ccc(cc2)C#N)c(Cl)c1,0.6,CHEMBL589859
957,Clc1ccc(cc1)[C@H](NC(=O)c1ccsc1)c1cn(nn1)C1(CC1)C#N,1.1,CHEMBL2207577
958,CC(C)(C)c1ccc(cc1)-c1ccnc(c1)C#N,0.4,CHEMBL2386142
962,CCc1nc(N)nc(N)c1-c1ccc2OC3(CC3)C(=O)N(CCNC(C)=O)c2c1,0.7,CHEMBL398387
